Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
561	27381.5	20453.2	27381.5	20453.2	1453.93469	35329.55469	462.38937	0.61617	1.83435	948.93170	36538.43750	41247	2	1	1	-228.24	-228.24	6359.31984	5.69238	27381.5	20453.2	27381.5	20453.2
561	24906.7	21265.8	24906.7	21265.8	1487.95447	9211.55859	317.63947	1.03476	1.34436	899.57239	9596.95313	41250	1	2	1	-30.6	-30.6	1658.08055	7.29658	24906.7	21265.8	24906.7	21265.8
561	27150.1	15168.4	27150.1	15168.4	1108.75183	7616.39453	334.91779	0.02291	0.72922	935.22314	8209.94141	41264	1	0	1	127.157	127.157	1370.95102	9.54297	27150.1	15168.4	27150.1	15168.4
561	26818.6	23644.6	26818.6	23644.6	1109.34546	20767.17578	327.26962	0.23585	0.74371	880.27911	21475.30078	41279	3	1	1	114.703	114.703	3738.09164	5.62563	26818.6	23644.6	26818.6	23644.6
561	35062.0	24666.3	35062.0	24666.3	1024.60229	15873.66895	340.86560	0.34231	1.38362	902.84833	16387.10938	41281	2	2	1	-51.984	-51.984	2857.26041	6.62180	35062.0	24666.3	35062.0	24666.3
561	26805.4	23669.2	26805.4	23669.2	1320.29175	9129.27246	335.62402	0.25665	0.67146	891.93732	9554.94922	41283	1	0	1	150.601	150.601	1643.26904	8.04142	26805.4	23669.2	26805.4	23669.2
561	30311.4	12814.0	30311.4	12814.0	1059.35156	6306.38721	311.52374	0.95520	1.15795	944.51257	6689.88281	41289	1	0	1	0.504	0.504	1135.14970	9.96993	30311.4	12814.0	30311.4	12814.0
561	35509.1	15874.8	35509.1	15874.8	1051.58081	6670.77002	323.83014	1.41666	1.66808	917.81592	7286.28516	41310	1	0	1	-72.072	-72.072	1200.73860	10.04129	35509.1	15874.8	35509.1	15874.8
561	24814.3	21098.1	24814.3	21098.1	1183.49731	19032.57813	371.86710	0.17993	1.53700	885.82556	19506.97656	41310	2	1	1	-98.64	-98.64	3425.86406	6.52335	24814.3	21098.1	24814.3	21098.1
561	21227.8	16279.9	21227.8	16279.9	1353.52417	15783.83984	329.11615	1.08799	1.57611	871.24768	16075.71094	41325	2	0	1	-66.888	-66.888	2841.09117	6.18219	21227.8	16279.9	21227.8	16279.9
561	34789.2	13652.4	34789.2	13652.4	1072.35449	9247.06250	374.55209	0.58652	1.40856	926.97809	9934.37891	41330	1	0	1	-83.088	-83.088	1664.47125	9.74622	34789.2	13652.4	34789.2	13652.4
561	27530.8	24935.7	27530.8	24935.7	1240.64417	19663.23438	303.95688	1.11440	1.05484	857.49524	20115.19922	41350	3	0	1	21.663	21.663	3539.38219	5.14423	27530.8	24935.7	27530.8	24935.7
561	23857.6	11925.6	23857.6	11925.6	1420.29150	8347.39648	309.67023	0.99844	0.69321	879.23572	8547.75000	41351	1	0	1	118.366	118.366	1502.53137	7.54186	23857.6	11925.6	23857.6	11925.6
561	27146.7	20866.0	27146.7	20866.0	1118.09692	33834.26563	394.92758	0.83936	0.66100	1033.06738	36644.46094	41362	3	0	1	239.978	239.978	6090.16781	5.40124	27146.7	20866.0	27146.7	20866.0
561	27503.5	25001.1	27503.5	25001.1	1045.03992	13457.16016	314.86423	0.55796	0.85660	846.67328	13932.01563	41364	2	1	1	70.0146	70.0146	2422.28883	6.51156	27503.5	25001.1	27503.5	25001.1
561	24792.5	19731.9	24792.5	19731.9	1966.39258	20104.69531	408.14963	0.85736	1.58064	934.80383	20526.10156	41365	1	0	1	-142.056	-142.056	3618.84516	5.82644	24792.5	19731.9	24792.5	19731.9
561	34650.6	13840.6	34650.6	13840.6	1792.23987	10028.57520	301.65512	1.09000	0.84574	929.80396	10445.60547	41390	1	0	1	70.7472	70.7472	1805.14354	6.31233	34650.6	13840.6	34650.6	13840.6
561	36485.7	15577.6	36485.7	15577.6	1574.47144	9272.83496	309.81223	0.77312	0.82195	936.97198	9678.37109	41405	1	0	1	78.8058	78.8058	1669.11029	7.05917	36485.7	15577.6	36485.7	15577.6
561	29659.6	22437.8	29659.6	22437.8	1820.18066	9698.39746	294.66718	1.37423	0.84936	919.16559	10033.88672	41413	1	1	1	68.5494	68.5494	1745.71154	6.22404	29659.6	22437.8	29659.6	22437.8
561	25137.0	21167.5	25137.0	21167.5	1934.94421	21859.38867	327.34555	0.71293	1.34896	895.91370	22364.87500	41472	2	0	1	-37.728	-37.728	3934.68996	4.69137	25137.0	21167.5	25137.0	21167.5
561	25876.0	10864.6	25876.0	10864.6	1254.11487	7539.93311	313.00955	0.62978	0.87683	858.96564	8123.68359	41545	1	1	1	63.4212	63.4212	1357.18796	8.30632	25876.0	10864.6	25876.0	10864.6
561	24671.6	16822.8	24671.6	16822.8	1020.68915	6491.89697	321.96930	0.42779	1.06542	865.94214	7044.83594	41552	1	0	1	13.464	13.464	1168.54146	9.95860	24671.6	16822.8	24671.6	16822.8
561	31896.4	16046.7	31896.4	16046.7	1673.01599	20268.04102	351.92209	0.22919	1.48435	952.53333	20923.80469	41570	2	0	1	-74.016	-74.016	3648.24738	5.76960	31896.4	16046.7	31896.4	16046.7
561	31904.0	16049.5	31904.0	16049.5	1108.93030	8809.05566	359.80200	0.27662	1.36558	935.61273	9275.39844	41575	1	0	1	-63.648	-63.648	1585.63002	9.51565	31904.0	16049.5	31904.0	16049.5
561	27399.7	20191.0	27399.7	20191.0	1231.84583	10922.13867	383.10107	0.07173	1.67638	999.17090	11491.23438	41590	1	0	1	-125.856	-125.856	1965.98496	9.00942	27399.7	20191.0	27399.7	20191.0
561	26936.1	21071.6	26936.1	21071.6	1231.31726	10388.44434	374.46375	0.37069	0.64109	979.02386	11110.49609	41590	1	1	1	215.802	215.802	1869.91998	8.97852	26936.1	21071.6	26936.1	21071.6
561	27648.4	18359.9	27648.4	18359.9	2936.44482	17785.61719	314.18643	0.58718	0.90378	988.74615	18293.43750	41595	1	0	1	56.0952	56.0952	3201.41109	4.32943	27648.4	18359.9	27648.4	18359.9
561	25044.1	21278.1	25044.1	21278.1	1325.29102	17896.16016	315.43295	1.23496	1.41669	919.74988	18165.50781	41595	2	1	1	-38.376	-38.376	3221.30883	5.26703	25044.1	21278.1	25044.1	21278.1
561	25377.4	25542.3	25377.4	25542.3	1007.85785	5468.61133	297.37653	1.34698	1.02494	799.29706	5856.44531	41610	1	0	1	29.7216	29.7216	984.35004	9.78696	25377.4	25542.3	25377.4	25542.3
561	20870.4	12708.5	20870.4	12708.5	1315.51453	9893.46582	351.03967	0.05737	1.34563	879.83099	10676.64844	41614	1	0	1	-53.928	-53.928	1780.82385	8.06021	20870.4	12708.5	20870.4	12708.5
561	30491.4	14258.1	30491.4	14258.1	1089.72388	5764.54492	293.61899	1.42986	0.92501	996.44012	6143.43359	41624	1	1	1	50.967	50.967	1037.61809	9.93492	30491.4	14258.1	30491.4	14258.1
561	26657.5	14340.3	26657.5	14340.3	1507.36890	26054.30078	306.54984	1.05102	1.08764	953.62561	26514.01172	41641	3	0	1	14.76	14.76	4689.77414	4.25848	26657.5	14340.3	26657.5	14340.3
561	26645.1	14347.5	26645.1	14347.5	1508.46167	9229.46191	316.74826	0.96720	1.28647	909.92609	9484.58789	41645	1	1	1	-22.176	-22.176	1661.30314	7.27929	26645.1	14347.5	26645.1	14347.5
561	30595.9	13806.2	30595.9	13806.2	1029.55725	38184.83203	351.79465	0.45249	1.17656	967.90234	39208.51172	41667	3	0	1	-24.768	-24.768	6873.26977	3.89820	30595.9	13806.2	30595.9	13806.2
561	21121.7	12753.6	21121.7	12753.6	1132.46936	9236.77637	365.80075	0.52299	1.33716	888.22772	9686.65234	41672	1	0	1	-64.296	-64.296	1662.61975	9.21216	21121.7	12753.6	21121.7	12753.6
561	21147.9	12812.8	21147.9	12812.8	1661.33350	20856.01953	355.30557	0.21505	1.51973	886.49066	21491.17969	41691	2	0	1	-81.792	-81.792	3754.08352	5.57588	21147.9	12812.8	21147.9	12812.8
561	21276.6	16347.6	21276.6	16347.6	1030.87256	21272.35156	377.59381	1.01600	1.28019	878.28882	21852.60938	41696	2	0	1	-64.296	-64.296	3829.02328	6.06057	21276.6	16347.6	21276.6	16347.6
561	36404.0	16143.2	36404.0	16143.2	2205.84131	45238.30078	296.15457	1.35770	0.97890	1009.95599	46464.62500	41711	4	0	1	39.2454	39.2454	8142.89414	2.85034	36404.0	16143.2	36404.0	16143.2
561	32012.3	20455.5	32012.3	20455.5	1156.98157	9068.54883	359.47754	0.05846	1.50177	951.94415	9414.51953	41728	1	2	1	-83.088	-83.088	1632.33879	9.32223	32012.3	20455.5	32012.3	20455.5
561	29716.0	22355.2	29716.0	22355.2	1363.26074	28246.26172	297.58585	1.26794	0.81281	964.76459	28861.61719	41747	3	1	1	78.0732	78.0732	5084.32711	3.80253	29716.0	22355.2	29716.0	22355.2
561	29161.1	26068.0	29161.1	26068.0	1015.11023	8888.62402	379.28683	0.16482	1.73516	867.29962	9149.51563	41751	1	2	1	-128.448	-128.448	1599.95232	10.05750	29161.1	26068.0	29161.1	26068.0
561	29132.4	26078.1	29132.4	26078.1	1013.48315	20638.00781	370.21234	0.43792	1.76699	873.98193	21124.27344	41755	2	0	1	-122.616	-122.616	3714.84141	6.00355	29132.4	26078.1	29132.4	26078.1
561	29146.4	26051.3	29146.4	26051.3	1132.31189	10876.84277	400.65070	0.84278	1.53785	834.25665	11410.83203	41759	1	0	1	-127.8	-127.8	1957.83170	9.13484	29146.4	26051.3	29146.4	26051.3
561	30564.0	13142.3	30564.0	13142.3	1305.69226	7900.11426	314.39789	0.70010	1.05067	964.00366	8583.82031	41764	1	0	1	19.4652	19.4652	1422.02057	8.38184	30564.0	13142.3	30564.0	13142.3
561	32004.2	20442.6	32004.2	20442.6	1114.34998	20868.51563	370.98270	0.74263	1.31057	927.02441	21411.92188	41765	2	0	1	-64.296	-64.296	3756.33281	6.09762	32004.2	20442.6	32004.2	20442.6
561	21222.5	16247.0	21222.5	16247.0	1231.13367	8889.67773	343.27344	0.02340	1.26745	873.35028	9584.93359	41773	1	1	1	-35.784	-35.784	1600.14199	8.48442	21222.5	16247.0	21222.5	16247.0
561	30389.4	25771.8	30389.4	25771.8	1007.66516	7177.38232	342.96655	0.33748	1.41243	869.39587	7921.05859	41794	1	0	1	-57.168	-57.168	1291.92882	10.19347	30389.4	25771.8	30389.4	25771.8
561	30390.7	25767.2	30390.7	25767.2	1284.61938	18592.33203	351.40149	0.26921	1.49551	895.95099	19213.17188	41796	2	0	1	-75.312	-75.312	3346.61977	6.06393	30390.7	25767.2	30390.7	25767.2
561	25632.7	10864.6	25632.7	10864.6	1147.91638	6432.37256	300.14771	1.33401	1.11386	924.10040	6823.08203	41823	1	1	1	12.168	12.168	1157.82706	9.11071	25632.7	10864.6	25632.7	10864.6
561	26939.3	12038.1	26939.3	12038.1	1207.62903	10515.21484	377.24121	0.84497	1.33978	870.48474	11113.46094	41835	1	0	1	-74.664	-74.664	1892.73867	8.61420	26939.3	12038.1	26939.3	12038.1
561	36019.2	16087.7	36019.2	16087.7	1686.51672	24773.96094	328.67126	0.07716	0.79355	949.24872	25331.62500	41838	2	0	1	96.3882	96.3882	4459.31297	4.33858	36019.2	16087.7	36019.2	16087.7
561	36048.5	16081.5	36048.5	16081.5	1518.58521	8441.00781	300.72327	1.12811	0.89471	933.19769	8763.31250	41841	1	0	1	58.293	58.293	1519.38141	7.26297	36048.5	16081.5	36048.5	16081.5
561	25840.6	11847.1	25840.6	11847.1	1557.40283	10410.14063	330.04459	0.31961	1.18537	944.55060	10924.01953	41852	1	0	1	-13.104	-13.104	1873.82531	7.13300	25840.6	11847.1	25840.6	11847.1
561	30484.6	14514.9	30484.6	14514.9	1166.07544	9057.09668	357.06586	0.79492	0.76076	969.31531	9416.13672	41856	1	0	1	141.809	141.809	1630.27740	9.28716	30484.6	14514.9	30484.6	14514.9
561	26629.8	21404.4	26629.8	21404.4	1740.38623	21472.15234	327.28619	0.39967	0.69484	949.50574	22028.27344	41866	2	0	1	133.018	133.018	3864.98742	4.85485	26629.8	21404.4	26629.8	21404.4
561	27204.0	19171.8	27204.0	19171.8	1219.66724	6403.84229	292.52460	1.46412	0.89110	932.67261	6778.04297	41880	1	0	1	58.293	58.293	1152.69161	8.78088	27204.0	19171.8	27204.0	19171.8
561	25598.7	10886.2	25598.7	10886.2	2403.55859	23790.05273	302.48257	1.08534	0.95779	953.55933	24877.18750	41920	2	0	1	42.9084	42.9084	4282.20949	3.92980	25598.7	10886.2	25598.7	10886.2
561	26502.4	14353.8	26502.4	14353.8	1526.66565	10010.92383	326.86075	0.11998	0.96089	1005.77582	10497.98438	41927	1	0	1	38.5128	38.5128	1801.96629	7.41651	26502.4	14353.8	26502.4	14353.8
561	27309.4	20231.2	27309.4	20231.2	1575.56812	12554.19238	364.70923	0.02272	1.52649	941.61273	13384.39844	41995	1	0	1	-90.864	-90.864	2259.75463	7.18642	27309.4	20231.2	27309.4	20231.2
561	34778.9	13552.1	34778.9	13552.1	1027.52930	8024.32080	355.73029	0.36202	1.27587	873.21454	8507.48438	41996	1	0	1	-46.152	-46.152	1444.37774	9.86465	34778.9	13552.1	34778.9	13552.1
561	27252.1	20217.5	27252.1	20217.5	1801.43091	29518.23242	359.26126	0.05265	1.45291	977.48804	30478.50781	41999	2	0	1	-75.96	-75.96	5313.28184	4.38167	27252.1	20217.5	27252.1	20217.5
647	21801.9	2802.4	21801.9	2802.4	1398.18091	8028.36865	305.92282	0.91434	0.87376	858.00391	8442.80859	42001	1	3	1	63.4212	63.4212	1445.10636	7.57369	21801.9	2802.4	21801.9	2802.4
647	37709.2	8909.6	37709.2	8909.6	1128.96631	32571.56445	291.85861	1.49249	0.89479	680.82886	32943.90625	42001	5	5	1	57.5604	57.5604	5862.88160	3.45286	37709.2	8909.6	37709.2	8909.6
647	12131.0	5162.7	12131.0	5162.7	1042.58960	8770.86426	370.27109	1.35242	0.79898	840.62305	9287.75000	42018	1	0	1	143.275	143.275	1578.75557	9.64299	12131.0	5162.7	12131.0	5162.7
647	5614.4	29383.1	5614.4	29383.1	1026.94897	19058.28516	386.61713	1.34109	1.25691	547.95776	19862.32031	42026	2	2	1	-68.184	-68.184	3430.49133	5.87064	5614.4	29383.1	5614.4	29383.1
647	5566.9	29377.2	5566.9	29377.2	1046.25110	8401.01172	366.29688	0.65266	1.29102	527.09631	8930.93359	42051	1	2	1	-57.168	-57.168	1512.18211	8.32856	5566.9	29377.2	5566.9	29377.2
647	5556.9	29372.8	5556.9	29372.8	1003.26410	5874.57129	309.60239	1.25332	1.30539	579.16565	6115.20313	42053	1	1	1	-20.88	-20.88	1057.42283	8.78484	5556.9	29372.8	5556.9	29372.8
647	5555.5	29349.3	5555.5	29349.3	1158.02881	9659.31250	373.63080	0.44637	1.45222	552.82648	10372.93359	42057	1	1	1	-88.92	-88.92	1738.67625	7.78526	5555.5	29349.3	5555.5	29349.3
647	5603.7	29372.1	5603.7	29372.1	1380.48853	36952.80078	357.24725	0.28113	1.33117	516.42206	37854.64063	42067	4	1	1	-56.52	-56.52	6651.50414	3.67507	5603.7	29372.1	5603.7	29372.1
647	12184.1	5099.7	12184.1	5099.7	1103.56238	7576.14990	335.28198	0.19825	0.68501	802.79358	8550.00391	42070	1	0	1	145.472	145.472	1363.70698	9.07435	12184.1	5099.7	12184.1	5099.7
647	5621.6	29391.5	5621.6	29391.5	1058.10791	8273.32813	360.72623	0.67942	1.77975	526.85889	8918.89063	42072	1	0	1	-114.84	-114.84	1489.19906	8.22476	5621.6	29391.5	5621.6	29391.5
647	36663.2	10204.0	36663.2	10204.0	1213.49426	12487.96191	298.61829	1.21430	0.84171	581.61053	12829.16797	42073	2	0	1	70.7472	70.7472	2247.83314	5.57306	36663.2	10204.0	36663.2	10204.0
647	5630.1	29395.9	5630.1	29395.9	1064.01538	9945.73633	396.45047	1.05331	1.43942	483.89407	10519.67383	42077	1	0	1	-109.656	-109.656	1790.23254	8.01756	5630.1	29395.9	5630.1	29395.9
647	36649.9	10189.3	36649.9	10189.3	1012.46515	25424.39844	307.39066	0.87210	0.81740	572.71484	25889.89063	42078	4	0	1	79.5384	79.5384	4576.39172	4.04970	36649.9	10189.3	36649.9	10189.3
647	36648.9	10204.5	36648.9	10204.5	1058.31653	20698.13867	308.57370	0.81886	0.82793	573.54840	21117.38672	42083	3	1	1	76.608	76.608	3725.66496	4.39984	36648.9	10204.5	36648.9	10204.5
647	36646.0	10189.3	36646.0	10189.3	1297.00134	8041.59375	317.87735	0.45259	0.82693	544.88806	8489.48438	42095	1	0	1	79.5384	79.5384	1447.48688	6.94368	36646.0	10189.3	36646.0	10189.3
647	36655.5	10202.0	36655.5	10202.0	1073.55481	6953.09766	324.88992	0.19621	0.96022	549.39111	7294.83594	42097	1	0	1	39.2454	39.2454	1251.55758	8.11741	36655.5	10202.0	36655.5	10202.0
647	36630.5	10198.6	36630.5	10198.6	1075.96851	6926.13574	324.15411	0.33912	0.74635	567.70624	7438.50781	42099	1	0	1	111.04	111.04	1246.70443	8.20149	36630.5	10198.6	36630.5	10198.6
647	36651.7	10201.1	36651.7	10201.1	1586.62048	15942.72949	305.39575	0.93808	0.89409	594.25934	16452.58594	42102	2	0	1	58.293	58.293	2869.69131	4.76614	36651.7	10201.1	36651.7	10201.1
647	36646.7	10203.0	36646.7	10203.0	1143.51746	12935.16602	311.42136	0.69406	0.86194	589.25378	13389.12891	42107	2	0	1	67.8168	67.8168	2328.32988	5.82096	36646.7	10203.0	36646.7	10203.0
647	36646.3	10196.8	36646.3	10196.8	1245.27649	7943.53516	322.43964	0.27286	0.82995	577.73499	8442.98633	42111	1	0	1	80.271	80.271	1429.83633	7.30499	36646.3	10196.8	36646.3	10196.8
647	37476.0	7783.9	37476.0	7783.9	1659.64941	14148.51855	375.05154	0.78879	1.33772	553.30701	14761.66016	42114	1	0	1	-72.72	-72.72	2546.73334	5.76755	37476.0	7783.9	37476.0	7783.9
647	36644.3	10206.5	36644.3	10206.5	1026.50256	5884.56348	305.67874	0.97603	0.98390	554.53430	6219.81836	42115	1	0	1	36.315	36.315	1059.22143	8.46566	36644.3	10206.5	36644.3	10206.5
647	37457.7	7745.4	37457.7	7745.4	1374.16052	8868.28320	326.51556	0.97212	1.47259	566.15948	9230.82227	42116	1	0	1	-53.28	-53.28	1596.29098	6.77416	37457.7	7745.4	37457.7	7745.4
647	36667.1	10198.8	36667.1	10198.8	1608.36255	24854.23047	302.67117	1.05178	0.90594	588.00018	25391.99414	42117	3	0	1	55.3626	55.3626	4473.76148	3.70876	36667.1	10198.8	36667.1	10198.8
647	37456.3	7765.6	37456.3	7765.6	1231.71790	8570.39258	338.76071	0.63790	1.49505	553.51678	8994.74414	42121	1	0	1	-64.944	-64.944	1542.67066	7.33258	37456.3	7765.6	37456.3	7765.6
647	36655.4	10206.1	36655.4	10206.1	1521.84619	29128.75586	299.19101	1.19543	0.82835	581.67419	29664.85938	42129	4	0	1	74.4102	74.4102	5243.17605	3.48648	36655.4	10206.1	36655.4	10206.1
647	34396.1	22651.4	34396.1	22651.4	1306.50647	8922.11230	334.80893	0.17451	1.19817	642.27222	9360.66211	42134	1	0	1	-18.288	-18.288	1605.98021	7.30026	34396.1	22651.4	34396.1	22651.4
647	36663.2	10216.7	36663.2	10216.7	1350.80896	7734.91553	305.46814	0.95572	0.94380	570.90607	8181.60352	42142	1	0	1	45.8388	45.8388	1392.28479	6.82440	36663.2	10216.7	36663.2	10216.7
647	36647.4	10195.6	36647.4	10195.6	1139.44067	6159.99072	296.82678	1.29764	0.92455	578.29468	6576.56055	42146	1	0	1	50.967	50.967	1108.79833	7.87813	36647.4	10195.6	36647.4	10195.6
647	34390.9	22654.6	34390.9	22654.6	1369.85364	14134.22168	309.70157	1.05586	1.17982	666.31842	14587.79297	42148	2	0	1	-2.088	-2.088	2544.15990	5.58173	34390.9	22654.6	34390.9	22654.6
647	36647.1	10225.5	36647.1	10225.5	1134.18933	7289.73145	323.75516	0.23553	0.95382	553.25452	7656.52930	42152	1	0	1	41.4432	41.4432	1312.15166	7.78059	36647.1	10225.5	36647.1	10225.5
647	36634.6	10222.1	36634.6	10222.1	1156.24072	6519.45264	303.13922	1.02767	0.88256	563.14423	6834.93359	42165	1	0	1	61.2234	61.2234	1173.50147	7.71261	36634.6	10222.1	36634.6	10222.1
647	36637.2	10203.6	36637.2	10203.6	1411.44214	25638.15234	326.28278	0.11743	0.83979	577.44830	25887.13477	42174	3	1	1	78.0732	78.0732	4614.86742	4.04951	36637.2	10203.6	36637.2	10203.6
647	36638.8	10201.3	36638.8	10201.3	1095.78345	21955.12891	315.97720	0.51232	0.88720	591.88275	22417.24219	42185	3	0	1	60.4908	60.4908	3951.92320	4.39965	36638.8	10201.3	36638.8	10201.3
647	11757.7	18922.5	11757.7	18922.5	1563.79150	13895.11816	379.59833	0.76437	1.39297	784.96552	14438.17188	42186	1	1	1	-85.68	-85.68	2501.12127	6.63284	11757.7	18922.5	11757.7	18922.5
647	36657.9	10209.1	36657.9	10209.1	1028.92017	22005.41406	299.48245	1.21226	0.96526	585.11627	22461.91992	42189	3	1	1	41.4432	41.4432	3960.97453	4.01581	36657.9	10209.1	36657.9	10209.1
647	36642.2	10193.9	36642.2	10193.9	1147.95361	29668.95117	322.96848	0.23632	0.89183	555.02863	30400.39063	42198	4	0	1	59.7582	59.7582	5340.41121	3.82423	36642.2	10193.9	36642.2	10193.9
647	36639.4	10185.8	36639.4	10185.8	1060.36096	6061.71582	305.23193	1.01172	1.00413	605.22369	6746.03906	42203	1	0	1	31.9194	31.9194	1091.10885	8.48379	36639.4	10185.8	36639.4	10185.8
647	36654.8	10224.8	36654.8	10224.8	1002.89423	5872.95264	308.94229	0.82539	0.79908	570.88361	6416.70313	42205	1	0	1	85.3992	85.3992	1057.13147	8.71329	36654.8	10224.8	36654.8	10224.8
647	36620.1	10194.4	36620.1	10194.4	1058.72632	8435.38770	360.98114	1.18462	0.94860	581.80859	9233.37891	42209	1	0	1	34.8498	34.8498	1518.36979	8.37414	36620.1	10194.4	36620.1	10194.4
647	36647.2	10200.2	36647.2	10200.2	1234.21838	28362.49805	300.56976	1.13158	0.87529	569.97247	28922.39844	42215	4	0	1	62.6886	62.6886	5105.24965	3.56606	36647.2	10200.2	36647.2	10200.2
647	36632.9	10199.4	36632.9	10199.4	1045.76184	22035.58789	333.07498	0.15041	0.85026	560.21490	22434.41016	42220	3	1	1	75.8754	75.8754	3966.40582	4.69388	36632.9	10199.4	36632.9	10199.4
647	36656.0	10188.8	36656.0	10188.8	1187.66638	6270.68555	293.33380	1.45339	0.94832	565.97516	6540.21680	42225	1	0	1	45.8388	45.8388	1128.72340	7.56486	36656.0	10188.8	36656.0	10188.8
647	36648.1	10198.3	36648.1	10198.3	1190.05518	21032.99219	304.49023	0.99562	0.94443	574.23242	21661.82227	42236	3	0	1	45.8388	45.8388	3785.93859	4.25223	36648.1	10198.3	36648.1	10198.3
647	36639.6	10205.6	36639.6	10205.6	1175.48230	26635.98633	309.19427	0.78259	0.87465	566.74902	26913.18750	42268	4	0	1	64.1538	64.1538	4794.47754	3.92072	36639.6	10205.6	36639.6	10205.6
647	36639.2	10204.8	36639.2	10204.8	1168.38867	35419.54688	309.86899	0.75676	0.88924	562.47034	35779.74609	42291	5	0	1	59.7582	59.7582	6375.51844	3.33706	36639.2	10204.8	36639.2	10204.8
647	36649.7	10193.3	36649.7	10193.3	1246.43201	13813.87207	306.19803	0.90638	0.84701	551.60400	14292.80859	42310	2	0	1	70.7472	70.7472	2486.49697	5.25222	36649.7	10193.3	36649.7	10193.3
647	36649.1	10212.4	36649.1	10212.4	1403.11877	8874.75684	321.06369	0.31228	0.89653	550.64832	9257.23242	42321	1	0	1	58.293	58.293	1597.45623	6.53902	36649.1	10212.4	36649.1	10212.4
647	36669.6	10207.5	36669.6	10207.5	1016.96484	5778.44336	304.39630	0.97879	0.89502	554.36346	6302.18945	42331	1	0	1	58.293	58.293	1040.11980	8.53507	36669.6	10207.5	36669.6	10207.5
647	36635.9	10216.6	36635.9	10216.6	1026.64551	19322.80469	315.19495	0.54270	0.87465	578.13519	19682.13281	42333	3	1	1	64.1538	64.1538	3478.10484	4.83354	36635.9	10216.6	36635.9	10216.6
647	36670.3	10212.3	36670.3	10212.3	1077.76294	5876.87061	298.10779	1.24585	0.92610	533.19501	6277.44531	42338	1	0	1	50.967	50.967	1057.83671	8.03285	36670.3	10212.3	36670.3	10212.3
647	36646.4	10222.4	36646.4	10222.4	1016.32562	6606.14502	325.43811	0.18102	0.96744	544.08752	6888.71094	42343	1	0	1	37.0476	37.0476	1189.10610	8.46579	36646.4	10222.4	36646.4	10222.4
647	36646.3	10213.4	36646.3	10213.4	1075.23242	6392.73145	311.24606	0.70525	0.84447	562.43463	6808.70313	42345	1	0	1	72.945	72.945	1150.69166	8.17746	36646.3	10213.4	36646.3	10213.4
647	36663.9	10204.0	36663.9	10204.0	1347.77881	9440.67773	337.09393	0.26190	0.97386	546.40198	9728.30273	42347	1	0	1	32.652	32.652	1699.32199	6.70240	36663.9	10204.0	36663.9	10204.0
647	36657.3	10202.5	36657.3	10202.5	1325.27600	8066.36279	314.95279	0.55630	0.90265	560.92731	8508.56250	42351	1	0	1	56.0952	56.0952	1451.94530	6.88676	36657.3	10202.5	36657.3	10202.5
647	36662.3	10200.3	36662.3	10200.3	1025.49597	25623.43555	298.27655	1.24560	0.80397	564.44080	25887.28906	42379	4	0	1	81.0036	81.0036	4612.21840	3.81466	36662.3	10200.3	36662.3	10200.3
647	36672.6	10207.0	36672.6	10207.0	1316.43506	24662.73633	308.76782	0.80200	0.85208	580.86322	25169.09766	42385	3	0	1	70.0146	70.0146	4439.29254	3.83596	36672.6	10207.0	36672.6	10207.0
647	36664.7	10215.8	36664.7	10215.8	1449.35291	21522.53125	293.37909	1.42616	0.86992	574.44788	21879.16406	42389	3	0	1	63.4212	63.4212	3874.05563	3.93548	36664.7	10215.8	36664.7	10215.8
647	18978.7	21247.0	18978.7	21247.0	1184.82935	18559.65234	349.14343	0.51089	1.10198	785.72205	18985.24219	42405	2	1	1	-6.624	-6.624	3340.73742	5.73061	18978.7	21247.0	18978.7	21247.0
647	36640.2	10213.1	36640.2	10213.1	1205.38196	14618.55664	322.79724	0.24224	0.88510	565.91595	15053.23828	42415	2	0	1	61.956	61.956	2631.34020	5.50335	36640.2	10213.1	36640.2	10213.1
647	36666.2	10192.7	36666.2	10192.7	1019.11951	6667.60254	326.53760	0.18056	1.00834	551.17047	7045.64648	42418	1	0	1	25.326	25.326	1200.16846	8.48381	36666.2	10192.7	36666.2	10192.7
647	36626.6	10210.8	36626.6	10210.8	1344.79211	8764.37402	325.90277	0.17653	0.98186	580.60022	9257.58984	42422	1	0	1	32.652	32.652	1577.58732	6.87114	36626.6	10210.8	36626.6	10210.8
647	36643.0	10206.5	36643.0	10206.5	1430.72339	40463.18750	302.69168	1.04995	0.90262	564.35236	40999.66797	42425	5	0	1	56.0952	56.0952	7283.37375	2.89193	36643.0	10206.5	36643.0	10206.5
647	36662.7	10206.7	36662.7	10206.7	1400.40710	40911.78906	304.68283	0.96499	0.88162	561.95111	41577.97656	42431	5	0	1	61.2234	61.2234	7364.12203	2.89243	36662.7	10206.7	36662.7	10206.7
647	36649.6	10200.1	36649.6	10200.1	1186.44202	19605.34375	312.54062	0.64912	0.86389	561.03680	20034.60352	42455	3	0	1	67.0842	67.0842	3528.96188	4.66356	36649.6	10200.1	36649.6	10200.1
